,visit_id,completed_process,group
735,121808130_19019562657_886547,1,Test
736,121870082_38694571953_437422,1,Test
737,121895722_10697695275_736142,1,Test
738,121896043_29513727392_290048,1,Test
739,121904602_19296019246_34821,0,Test
740,121913434_81779494395_570558,1,Test
741,12196031_97938537837_254598,0,Test
742,121962755_49535758090_70785,1,Test
743,121974143_78437983962_990122,1,Test
744,121988735_17617628422_150178,0,Test
745,121994326_74332148907_254745,0,Test
746,122077228_56954213115_117126,1,Test
747,122085479_39823109070_751895,1,Test
748,122102628_63310061618_75139,0,Test
749,122257734_47535176659_551432,1,Test
750,122265099_43346147431_958332,1,Test
751,12229593_24922250755_729209,1,Test
752,122305593_58772678390_960314,0,Test
753,122356288_96736310924_784366,1,Test
754,12237282_90446042209_535240,0,Test
755,122389205_83459798210_731155,1,Test
756,122415931_84191985354_340861,1,Test
757,122426043_85411469332_329091,0,Test
758,122512665_39559245947_3397,1,Test
759,122537632_55291027047_546684,0,Test
760,122553195_29643625044_828372,0,Test
761,122555783_28837493438_331429,0,Test
762,122574634_71669369302_638731,0,Test
763,122621584_31222573035_657920,0,Test
764,122635024_88850606660_513225,1,Test
765,122640389_17479275077_155890,1,Test
766,122642127_80548373822_475096,0,Test
767,122683346_84627227172_684983,1,Test
768,122744882_86649276492_810768,1,Test
769,122780351_41721070143_415217,1,Test
770,122808781_4898639876_10386,0,Test
771,122839829_74299977478_141721,0,Test
772,122841402_93058747279_334703,0,Test
773,122891171_24510264263_47126,0,Test
774,122897175_12855946761_950086,0,Test
775,122907372_62320863921_436783,0,Test
776,122932207_8480839384_353052,1,Test
777,123042804_41737179833_744051,1,Test
778,123062621_18128783863_883047,1,Test
779,123119598_50104570261_542909,0,Test
780,123180640_31692894631_140315,0,Test
781,123195878_854060892_930255,1,Test
782,123230371_21824535101_785779,0,Test
783,123235344_92248922478_852784,1,Test
784,12324983_48153255726_665383,1,Test
785,123260202_57514452015_340154,0,Test
786,123288825_41009665133_118815,0,Test
787,123296719_49504808005_316808,1,Test
788,123308892_81790270672_15198,0,Test
789,123319949_79188962870_532617,1,Test
790,123323354_70561128090_959942,1,Test
791,123346496_99625807483_843110,0,Test
792,123376767_98464036219_952050,0,Test
793,123377448_92285736321_752872,1,Test
794,123475426_89302081139_615530,0,Test
795,123574785_6047782342_243868,1,Test
796,123624939_50789700253_638687,1,Test
797,123629441_47356620130_58063,1,Test
798,123749683_35901044109_970432,1,Test
799,123791646_36780822375_969713,0,Test
800,123813349_51423782554_939890,0,Test
801,123870029_74160662340_882945,0,Test
802,1238916_34812277506_988665,1,Test
803,123988547_98158914236_353875,1,Test
804,124019038_65495321508_852455,1,Test
805,124040765_26204901490_796396,1,Test
806,124052040_67103510594_448952,1,Test
807,124067801_40391245764_665635,1,Test
808,124256876_4501099912_327028,0,Test
809,124267355_12717558695_452727,1,Test
810,124275022_30702085349_49232,1,Test
811,124283221_1641218856_633384,1,Test
812,12429435_13592054404_886019,1,Test
813,12433979_36547265230_379271,1,Test
814,124440981_42255781367_744949,0,Test
815,124452313_74010996313_609338,1,Test
816,12445931_72901004399_629053,0,Test
817,124495586_69269281121_450722,0,Test
818,124527230_96994921499_78983,0,Test
819,124559135_96581913456_712038,1,Test
820,12477888_15958783524_823940,1,Test
821,124833430_72184288672_719820,1,Test
822,124865016_90477423795_914703,1,Test
823,124905012_75334533599_107991,1,Test
824,124905143_25731831330_100485,1,Test
825,124949213_38050498779_382014,1,Test
826,124954564_86196102882_542078,0,Test
827,124978977_71686430640_935586,0,Test
828,124999280_3879784525_628943,0,Test
829,125013718_72393017882_377038,0,Test
830,125050311_20037625147_47721,1,Test
831,125058273_12081901486_47595,0,Test
832,125107648_2177845283_640684,1,Test
833,125121098_54854271016_980508,1,Test
834,125124866_36273638075_105523,1,Test
835,125128061_68474294540_828754,1,Test
836,125132502_38077193122_310607,0,Test
837,125182888_11077653784_318679,1,Test
838,125223002_32924576456_567731,1,Test
839,125234627_49302525322_823145,1,Test
840,125307255_70408885108_445142,1,Test
841,125317816_9849742120_310320,1,Test
842,125329419_81410969088_967390,0,Test
843,125342256_80499784211_284626,1,Test
844,12542412_65537025053_30710,1,Test
845,125434461_77852557556_458197,1,Test
846,125448581_35950195208_929773,1,Test
847,125561581_21990816610_647433,0,Test
848,125568796_14940261312_472678,0,Test
849,125609438_48594920855_708276,1,Test
850,125612441_28637607329_802883,1,Test
851,125656781_39000984171_515476,0,Test
852,12570932_3347127503_42364,0,Test
853,125726794_91239129702_398760,1,Test
854,125917252_57213896638_296587,0,Test
855,125926698_39179383498_739131,0,Test
856,125934449_31832839755_295972,1,Test
857,125955970_95952239367_718088,0,Test
858,125988740_84854854431_460183,1,Test
859,126132732_36021834988_875628,1,Test
860,126147774_24650406937_977384,1,Test
861,126168594_72021963352_838417,1,Test
862,126175332_64268340109_909229,1,Test
863,126241378_28845186539_277255,1,Test
864,126244581_32089765471_226175,0,Test
865,126288867_82402325305_919823,1,Test
866,126337309_73884626924_93238,0,Test
867,126356585_32989864018_462577,1,Test
868,126373424_80059567273_775366,1,Test
869,126375861_91664663365_363495,0,Test
870,126390523_88549409407_746944,1,Test
871,126403226_91360087284_636026,0,Test
872,126442396_95213189265_81367,0,Test
873,126443228_19348962919_389297,1,Test
874,126476589_37187313373_134071,0,Test
875,126477782_75219186732_68626,1,Test
876,12650584_85163791747_519077,1,Test
877,126533157_21169623383_377398,0,Test
878,12655542_24296246017_916609,0,Test
879,126564554_8585984531_521295,1,Test
880,126574950_17500639713_10854,0,Test
881,126576036_89729405656_666600,1,Test
882,126576195_87100130156_564079,0,Test
883,126611409_59841103255_726193,1,Test
884,126614506_16693849541_897411,1,Test
885,126656599_9168748603_61574,0,Test
886,126676782_69478558334_837420,0,Test
887,126740778_13650541241_832826,1,Test
888,126771474_41657242640_467502,0,Test
889,126877409_65371501588_218283,1,Test
890,126890168_96631618032_666974,0,Test
891,126898411_38401900353_415706,1,Test
892,126991315_10671540320_502550,1,Test
893,127054349_82684916838_825271,0,Test
894,127070704_9967360043_633702,0,Test
895,127125532_59197829885_546287,1,Test
896,127141828_7572008271_433181,1,Test
897,127232851_74718493694_65385,0,Test
898,127256200_54915295570_878118,0,Test
899,127258117_86589733470_609341,0,Test
900,12731574_25154519999_761982,1,Test
901,12732237_72029789617_22934,1,Test
902,127405401_90091717532_626271,0,Test
903,127451450_58813177265_837566,0,Test
904,127478000_71953397967_144425,1,Test
905,127516514_80380410406_55948,0,Test
906,127555987_82384058065_83696,0,Test
907,127567132_55008243629_748209,0,Test
908,127607340_28581863643_291689,1,Test
909,127639581_37334059613_258851,1,Test
910,127649652_87460851300_655645,1,Test
911,127662723_75548046755_185903,1,Test
912,12766805_86050657905_458462,1,Test
913,127705742_48369920539_468344,0,Test
914,127737569_6706450815_804837,0,Test
915,127737598_73679539661_981525,1,Test
916,127755695_7043265659_623966,1,Test
917,127777409_33178718505_150110,1,Test
918,127807116_99123541906_75891,0,Test
919,12784921_75061891673_809130,0,Test
920,127868075_56261341478_3388,0,Test
921,127879091_63944799889_287520,0,Test
922,127943976_91971120041_284176,0,Test
923,127944211_66692648563_784220,1,Test
924,127947064_34246272395_471888,1,Test
925,128044128_84817135487_555150,0,Test
926,128059618_3593898254_377401,0,Test
927,128127431_30563663610_736642,0,Test
928,128148780_56929001119_817127,1,Test
929,128179798_25449651705_370984,0,Test
930,128207505_11814147508_59051,1,Test
931,128221980_15361858634_518576,0,Test
932,128243678_1179184305_9129,1,Test
933,128265159_68653228514_216395,1,Test
934,128267980_91433636110_763428,1,Test
935,128279628_75340140102_965871,0,Test
936,128314112_11216292629_398788,1,Test
937,128405287_12470333181_14692,1,Test
938,128422040_82589040444_729752,1,Test
939,128489090_24790857882_292843,1,Test
940,128537977_3101309779_268222,1,Test
941,128552833_48161642156_926396,1,Test
942,12856545_5252313751_484693,0,Test
943,12858818_27537389157_437751,0,Test
944,128637940_15527682332_551841,0,Test
945,128694242_11244260661_172682,0,Test
946,128713983_25156879016_167403,1,Test
947,128728135_87137155659_160353,0,Test
948,128756017_64922258992_702608,0,Test
949,128781825_96944605444_178837,0,Test
950,128795036_46171740408_932725,1,Test
951,128797087_60236211684_510582,1,Test
952,128851532_3776854005_57526,1,Test
953,128875471_29162663581_52120,0,Test
954,128895231_53757194027_476873,1,Test
955,128951263_36740074512_576005,0,Test
956,128975096_34401922057_260669,0,Test
957,12900155_92084474477_578242,0,Test
958,129004114_91431553698_717797,0,Test
959,129039940_38422252236_34825,0,Test
960,129042305_66653128422_215784,0,Test
961,129051503_92847506127_945559,0,Test
962,129063244_81980528511_831706,0,Test
963,12917255_31830837094_245956,0,Test
964,129315209_33749745424_205876,1,Test
965,129318755_38765236460_61109,1,Test
966,129325088_69332879777_582837,0,Test
967,129354597_64256071083_982142,1,Test
968,129361742_4189943150_672260,1,Test
969,129374794_26194176730_81807,0,Test
970,129388650_46588746543_447466,0,Test
971,129417718_65068419803_280408,0,Test
972,129424571_29351026640_454460,1,Test
973,12942644_6086216153_794361,1,Test
974,129500999_98265354875_785675,1,Test
975,129514252_39124609536_374461,0,Test
976,129569437_76745345953_539328,1,Test
977,12957121_81861958747_611682,0,Test
978,129611176_10988651075_247784,1,Test
979,129713496_91952605760_305873,0,Test
980,129791688_72923251128_212680,0,Test
981,129839510_32437453210_851417,1,Test
982,129866397_86927329003_902395,1,Test
983,129892309_62933285724_573090,1,Test
984,129893555_29908076033_556741,0,Test
985,129984948_64834259632_505021,1,Test
986,13003345_59385411008_433563,1,Test
987,130055488_4865155198_466388,1,Test
988,130056850_85396648471_838111,0,Test
989,130080325_6209930639_780780,0,Test
990,130103572_73653499297_458366,1,Test
991,130149293_22823089530_971016,1,Test
992,130197895_59040182541_130852,1,Test
993,130231295_65411866321_727426,1,Test
994,130262486_4726151880_539975,1,Test
995,130279348_77107478143_555302,1,Test
996,13029322_7692897410_678037,1,Test
997,130369615_47622528451_671053,1,Test
998,130397194_89296576308_97564,0,Test
999,130408510_50352274192_113818,1,Test
1000,130457077_65513643435_934127,1,Test
1001,130464378_41343724118_312455,0,Test
1002,130465599_97262181923_426541,0,Test
1003,13049583_3388492989_987190,1,Test
1004,130540044_2582057259_253248,1,Test
1005,130574092_63637583587_264311,1,Test
1006,130576844_93907656856_879701,0,Test
1007,130597096_96929918457_29111,1,Test
1008,130607642_31976308666_721542,0,Test
1009,130608765_48872199808_870270,1,Test
1010,130633325_54919478191_91991,1,Test
1011,130638787_99024348406_388571,0,Test
1012,130645186_7974519436_147488,1,Test
1013,130657366_13360290682_946122,0,Test
1014,130710382_36389040831_2028,0,Test
1015,130740661_55524789148_45120,0,Test
1016,130807007_9257684078_544251,1,Test
1017,130893872_76685158906_662685,1,Test
1018,130911323_41734643274_715095,0,Test
1019,130949621_90645946575_554969,0,Test
1020,130949837_63404148161_191879,1,Test
1021,13100774_25197533684_636477,1,Test
1022,131053563_66523773065_415957,0,Test
1023,1310804_58016664542_578329,1,Test
1024,131082220_66399974084_351073,0,Test
1025,131127134_10557001700_360401,0,Test
1026,131207994_14332079563_685800,0,Test
1027,131231632_25939857266_808123,0,Test
1028,131302563_38461541522_303018,0,Test
1029,131302981_87152787185_227012,0,Test
1030,131436042_63343344214_891640,0,Test
1031,131453815_21452031374_446538,1,Test
1032,131460214_56423308040_53762,0,Test
1033,131516216_55101151729_486219,0,Test
1034,131539348_36414700958_581209,1,Test
1035,131561140_90361780676_88423,1,Test
1036,131575450_15505863602_492819,1,Test
1037,13172751_29978020523_726238,0,Test
1038,13178110_17855227110_646233,0,Test
1039,131791153_52593086217_156449,1,Test
1040,131804180_78041557069_529440,0,Test
1041,131866740_77445199450_439692,0,Test
1042,131897843_23085707763_175602,0,Test
1043,131910314_94906147212_841953,1,Test
1044,131922268_87395811409_290518,1,Test
1045,131943768_61191901299_577671,1,Test
1046,131955864_65164699373_634440,0,Test
1047,131966059_36637186696_70365,1,Test
1048,132091207_21192840933_18970,1,Test
1049,132121127_4603508411_170116,0,Test
1050,132132306_38322835504_45099,1,Test
1051,1321812_81771686210_570061,0,Test
1052,132185495_32599590432_754305,1,Test
1053,132186062_84073384379_788633,0,Test
1054,132190352_34084874026_991570,1,Test
1055,132207720_29264915703_271294,0,Test
1056,132238683_89768032613_770356,0,Test
1057,132303093_9838395610_971883,0,Test
1058,13236860_51041825273_560200,0,Test
1059,132375206_95270138631_272359,1,Test
1060,132376197_47154451537_463256,0,Test
1061,132377562_81204435416_448459,1,Test
1062,132397061_48683572078_548356,0,Test
1063,132435233_20339057466_930738,1,Test
1064,132487913_99143358680_281001,1,Test
1065,132494692_73738638511_70823,1,Test
1066,132517065_89598348023_486200,0,Test
1067,132517482_60683201765_961102,0,Test
1068,132590497_1578408494_427543,1,Test
1069,132600093_61279495970_524101,0,Test
1070,13260236_15432030977_699273,1,Test
1071,132696730_71098518971_649002,1,Test
1072,132724635_8166928438_517985,1,Test
1073,132749439_16333035819_909871,0,Test
1074,132778966_7681505625_798986,1,Test
1075,132883692_22300699699_49748,0,Test
1076,132912928_83727022616_978400,1,Test
1077,132921379_99280095265_214061,0,Test
1078,132956982_94779538057_514465,0,Test
1079,132971471_13004641754_432325,1,Test
1080,13299918_23131237525_522303,1,Test
1081,133000898_44758834716_850493,0,Test
1082,13306412_27222725874_604492,0,Test
1083,13312403_60497033368_521010,1,Test
1084,133136772_9266497843_983268,0,Test
1085,133158580_76408810405_502338,1,Test
1086,13320907_36306220238_962929,1,Test
1087,133209862_20906850287_910527,1,Test
1088,133211157_96725543686_468325,1,Test
1089,133215067_29928780672_752327,0,Test
1090,133236130_83540778662_932107,0,Test
1091,133249625_28745956939_877553,1,Test
1092,133255242_93366235989_914496,1,Test
1093,133359607_45198625044_613337,1,Test
1094,133382352_29255590978_826531,1,Test
1095,133384824_46612603064_730537,1,Test
1096,133390674_4671154456_960035,1,Test
1097,133421934_98056646132_807852,0,Test
1098,133447136_43752840203_512942,1,Test
1099,133477874_87513330276_817302,1,Test
1100,133551169_39245969328_100824,1,Test
1101,13364143_20562345782_668886,1,Test
1102,13368387_523568648_675396,0,Test
1103,133701999_80948272696_281243,1,Test
1104,133712665_99533984005_442954,0,Test
1105,133739256_21169913828_23926,0,Test
1106,133743478_12248555070_63541,0,Test
1107,133777703_41709234208_19364,0,Test
1108,133849022_23870708153_933815,0,Test
1109,133862599_33779846704_81538,1,Test
1110,133902831_85549955190_871368,1,Test
1111,133956222_43953528122_866307,1,Test
1112,133971707_53777288654_444180,1,Test
1113,133984985_29503360355_693517,0,Test
1114,134020620_60370667538_433902,0,Test
1115,134098981_84256562448_715289,1,Test
1116,134124642_23415759548_850551,0,Test
1117,134159093_53759953971_512543,0,Test
1118,134169541_93159510185_840111,1,Test
1119,134170906_95672570712_112681,1,Test
1120,134211784_24050067543_98013,0,Test
1121,134228969_72738677489_726018,0,Test
1122,134272328_3259285079_405001,1,Test
1123,134289954_54112605026_143988,1,Test
1124,134293461_49782153895_902734,1,Test
1125,134322886_68364855707_40759,0,Test
1126,134340021_52933273572_459369,1,Test
1127,134344473_14687833673_206131,1,Test
1128,134359969_15845671316_369712,0,Test
1129,134363602_31920492360_203365,0,Test
1130,13441837_47906967164_301877,1,Test
1131,134420971_19388244252_590636,1,Test
1132,134445412_7624173787_342233,0,Test
