visit_id,client_id,Variation,task_time_seconds,task_time_minutes
115821479_78595063911_348862,7770368,Test,225.0,3.75
115834409_74672377456_73187,1229722,Test,541.0,9.016666666666667
115843954_71935911792_841140,456925,Test,410.0,6.833333333333333
115853925_23579436029_849123,2810377,Test,252.0,4.2
115883025_38996812771_861184,2080124,Test,415.0,6.916666666666667
115965689_84646629527_365610,6070216,Test,1245.0,20.75
115972424_25069129600_145821,7419636,Test,97.0,1.6166666666666667
115973585_79019214030_127404,944052,Control,143.0,2.3833333333333333
116004490_24439784366_860614,4604287,Control,193.0,3.216666666666667
116079564_49657250595_146817,2320664,Control,445.0,7.416666666666667
116189830_44980352537_182608,1978704,Test,1066.0,17.766666666666666
116209603_23119777772_865234,1129041,Control,391.0,6.516666666666667
116242149_14113770252_95466,3129246,Test,565.0,9.416666666666666
116247727_94320077063_776011,2148471,Test,281.0,4.683333333333334
116341103_97181280423_61580,2654796,Control,201.0,3.35
116372933_83780966369_748990,4462432,Test,315.0,5.25
116384239_65753252610_251072,1290560,Control,475.0,7.916666666666667
116450242_48923471030_587894,5303283,Test,165.0,2.75
11645787_39510681586_329742,6444358,Test,178.0,2.966666666666667
116463050_26579900717_757798,6179435,Control,607.0,10.116666666666667
116577976_70406357290_541750,3394004,Test,391.0,6.516666666666667
116622592_61579051172_186506,7019858,Test,454.0,7.566666666666666
116718272_59916060397_258174,9620424,Test,296.0,4.933333333333334
116778086_56030015417_573781,7909733,Control,472.0,7.866666666666666
11681817_50462319957_617431,3562647,Test,190.0,3.1666666666666665
116868203_4398293816_73137,8772673,Test,671.0,11.183333333333334
116883231_87065680867_352378,3790210,Test,297.0,4.95
117027909_92974154269_785442,7835776,Control,191.0,3.183333333333333
117043584_99766050665_187807,8469485,Test,127.0,2.1166666666666667
117145154_88429763251_783797,7872046,Test,163.0,2.716666666666667
117148374_23007934750_723969,50053,Test,291.0,4.85
117158764_53771100484_4906,7272378,Test,463.0,7.716666666666667
117168338_69646494826_690327,7795722,Control,1035.0,17.25
117228242_98611813448_690041,9911013,Test,135.0,2.25
117236409_34758518430_756741,2765335,Test,102.0,1.7
117238166_33557846291_858174,4044894,Test,625.0,10.416666666666666
117291376_25284975669_155364,11122,Control,211.0,3.5166666666666666
117343330_19268677971_973846,6548983,Test,1178.0,19.633333333333333
117352486_41378755781_231965,535673,Control,399.0,6.65
117364362_4303201630_62362,7133081,Control,240.0,4.0
117394195_67508633483_922967,842059,Test,186.0,3.1
117431970_28751077059_192855,9680683,Test,123.0,2.05
117456432_98552688628_737760,7935251,Test,445.0,7.416666666666667
117477657_16617960966_154463,6504262,Test,144.0,2.4
11756705_36831667340_798958,3986211,Test,196.0,3.2666666666666666
117598438_18068636363_975581,4069950,Test,619.0,10.316666666666666
117605247_63053644773_373788,3557845,Control,252.0,4.2
117623083_28983793422_368850,1995384,Control,208.0,3.466666666666667
117641933_72757811525_888167,1465089,Control,71.0,1.1833333333333333
11767591_46815920430_274635,3659186,Control,113.0,1.8833333333333333
117680712_31631394488_449622,5147748,Control,120.0,2.0
117690989_61199430087_327796,5633078,Test,225.0,3.75
117706876_72262983287_653705,4014435,Control,416.0,6.933333333333334
117770016_4680826099_368060,4187113,Test,795.0,13.25
117784608_47975131646_667746,8631976,Test,181.0,3.0166666666666666
117791864_6678607941_568700,4821014,Control,838.0,13.966666666666667
117830944_56061694046_595166,206829,Control,147.0,2.45
117892477_19333232296_788067,597792,Test,201.0,3.35
117896179_1004058260_627958,4779050,Control,244.0,4.066666666666666
117899179_96541016886_779485,3420244,Control,250.0,4.166666666666667
117915124_84242354140_83350,1322248,Control,241.0,4.016666666666667
117946925_3388334130_880569,2002054,Control,96.0,1.6
117957808_9299411519_344313,980310,Test,236.0,3.933333333333333
117977303_9003773002_263931,7409331,Test,416.0,6.933333333333334
118012685_29423359739_408123,5177219,Control,281.0,4.683333333333334
118064594_80937459296_226573,4007948,Test,157.0,2.6166666666666667
118096875_7440565874_729017,5927735,Test,238.0,3.966666666666667
11811527_82225840598_707828,3634241,Test,77.0,1.2833333333333334
118170309_98030963044_476320,3767203,Control,1286.0,21.433333333333334
118195068_32843250715_253860,7175253,Test,493.0,8.216666666666667
118230460_23654689177_141100,7789673,Control,731.0,12.183333333333334
118310444_9582284224_266664,1767382,Test,183.0,3.05
118316759_11428152948_635942,2319061,Test,450.0,7.5
11842361_73805488372_860066,735147,Control,133.0,2.216666666666667
11845584_49427507444_172808,7757155,Test,136.0,2.2666666666666666
118509546_69849813633_676169,9607461,Control,949.0,15.816666666666666
118542363_68130062917_19869,4994001,Control,115.0,1.9166666666666667
118555129_8235350015_493783,1534109,Test,127.0,2.1166666666666667
118567823_77083571539_442423,2355590,Control,587.0,9.783333333333333
118576044_9570973259_254105,8178404,Test,1758.0,29.3
118626507_3369959419_813057,9440795,Control,277.0,4.616666666666666
118648040_11250668089_501460,1357178,Test,119.0,1.9833333333333334
118692123_69155045540_520095,9444871,Control,1507.0,25.116666666666667
118773707_6825242344_189956,447683,Control,490.0,8.166666666666666
118808339_78503249872_587863,1163653,Control,138.0,2.3
118963382_14954004514_863675,8540308,Control,294.0,4.9
119012905_77872588469_247087,3905636,Test,275.0,4.583333333333333
119026294_39060717185_954315,2156449,Control,406.0,6.766666666666667
119029992_70105459510_933326,4742200,Test,158.0,2.6333333333333333
119123186_70680902278_700733,8521482,Control,175.0,2.9166666666666665
11915642_63719450184_557063,4842155,Control,394.0,6.566666666666666
119162170_31420035865_823377,9230421,Control,216.0,3.6
119208864_65436276433_385022,6817531,Control,312.0,5.2
119224591_55323417027_420436,4818382,Test,1582.0,26.366666666666667
119246336_59451126691_742770,7851008,Control,271.0,4.516666666666667
119273287_35799925760_120612,5343842,Test,102.0,1.7
119290182_57892840193_603813,1520050,Control,137.0,2.283333333333333
119292097_58583677361_310771,8563608,Control,640.0,10.666666666666666
119309536_38074288538_145882,1604827,Control,194.0,3.2333333333333334
119408551_78913474554_474689,682949,Test,186.0,3.1
119411390_64352583480_163002,59782,Control,951.0,15.85
119454601_76774270593_99855,6798836,Control,134.0,2.2333333333333334
119478394_70578221443_568885,3548490,Test,187.0,3.1166666666666667
119500390_79564332375_439300,7509628,Control,847.0,14.116666666666667
119513599_57482314371_294184,5290630,Test,381.0,6.35
119597181_77299326088_263895,7669585,Control,259.0,4.316666666666666
119614191_36204167095_554134,820519,Test,246.0,4.1
119661625_95871962915_554663,2934958,Test,324.0,5.4
119699813_20467913560_510695,8078763,Test,574.0,9.566666666666666
119759312_94964414037_211905,1299508,Test,181.0,3.0166666666666666
119818686_24032430448_1246,1431526,Control,833.0,13.883333333333333
119840548_17244568447_32810,3222928,Test,148.0,2.466666666666667
119848473_65630079066_113087,5375695,Control,561.0,9.35
119868293_38464735300_501965,9283146,Control,410.0,6.833333333333333
119877378_4564972312_541413,6058534,Test,553.0,9.216666666666667
119905070_41033228683_598643,5971469,Test,233.0,3.8833333333333333
11994572_42648097111_710100,8363789,Test,111.0,1.85
119991097_18669689168_56147,4494169,Test,1293.0,21.55
119994520_87392769980_768995,8059559,Control,302.0,5.033333333333333
120003502_40419708236_844787,4758838,Control,443.0,7.383333333333334
120007642_15592253853_566596,4723679,Test,408.0,6.8
120027680_53148807162_296715,9478730,Control,313.0,5.216666666666667
120080137_94082427303_317815,5283422,Test,89.0,1.4833333333333334
120098873_86476484399_469477,4367344,Control,847.0,14.116666666666667
1202347_47657163993_235880,9762490,Test,150.0,2.5
120235421_17487693000_315991,5449406,Test,149.0,2.4833333333333334
120263305_59862318614_244256,5241065,Test,132.0,2.2
120277165_30526790419_10691,9753276,Test,283.0,4.716666666666667
120285281_43514818685_562878,2188831,Test,186.0,3.1
120289709_74592764707_792647,3230369,Test,236.0,3.933333333333333
120320287_85501544941_975337,6846120,Control,132.0,2.2
120341990_61682014537_674237,9742844,Control,588.0,9.8
120389930_6612073166_265170,6803483,Test,1997.0,33.28333333333333
120395776_72996316509_837325,9335990,Test,623.0,10.383333333333333
120418845_64101682816_14173,8818002,Test,295.0,4.916666666666667
120431574_89587101437_289383,3942363,Control,190.0,3.1666666666666665
12043540_10300629133_340757,1523864,Test,188.0,3.1333333333333333
120442603_53827537219_895723,5428955,Test,436.0,7.266666666666667
120497554_69944126085_186163,5151955,Test,163.0,2.716666666666667
120515409_19453110273_465492,7581565,Test,128.0,2.1333333333333333
120547028_97441236091_94203,5943233,Control,479.0,7.983333333333333
120577868_3849977813_901564,3192339,Test,85.0,1.4166666666666667
120611127_847504955_860029,2145029,Test,202.0,3.3666666666666667
120654803_62155747072_627406,3180685,Test,216.0,3.6
120665648_33216406862_240380,1211032,Control,1080.0,18.0
120685326_65175664900_762841,2166490,Test,601.0,10.016666666666667
120690401_79853678313_780061,546146,Control,911.0,15.183333333333334
12073164_19049441239_413304,8837677,Control,249.0,4.15
120784288_61628566845_43116,6808601,Control,187.0,3.1166666666666667
120935858_51696777789_508866,466588,Test,1008.0,16.8
120942032_58644978943_551835,2929334,Test,317.0,5.283333333333333
120964881_159401944_672258,4219119,Control,126.0,2.1
120986594_44911961470_827124,5973130,Test,236.0,3.933333333333333
121084876_97427297035_666766,3076748,Test,479.0,7.983333333333333
121122760_49585892112_348108,3206768,Control,183.0,3.05
121180454_32894565146_390736,4967237,Control,105.0,1.75
121251196_15216318915_646108,7847129,Test,211.0,3.5166666666666666
121285367_52453713985_273659,7440286,Test,190.0,3.1666666666666665
121300808_63024669474_69323,4764978,Control,981.0,16.35
121329395_32080557569_464842,9517523,Test,177.0,2.95
121372186_24160448595_593910,1318988,Control,727.0,12.116666666666667
121424283_75581657669_178015,3434100,Control,370.0,6.166666666666667
121474325_99680898730_343692,3637573,Control,386.0,6.433333333333334
121478705_77349376732_704294,8314951,Test,2026.0,33.766666666666666
121490600_76646484602_627041,5645092,Control,403.0,6.716666666666667
121509728_6600651323_68437,7015427,Control,253.0,4.216666666666667
121518174_16361370428_371692,7044580,Control,1836.0,30.6
12152986_74637069379_122006,5467002,Test,79.0,1.3166666666666667
121539902_39215756141_237356,6699269,Test,8970.0,149.5
121559874_33968472130_554851,4424945,Control,629.0,10.483333333333333
121588404_89224295949_9022,4597538,Test,78.0,1.3
12159726_76839980745_78659,4658564,Test,645.0,10.75
121623235_23859714042_362559,9108186,Test,326.0,5.433333333333334
121628251_80714628222_597183,8835580,Test,205.0,3.4166666666666665
121629948_96296729223_789126,9587814,Control,192.0,3.2
121724615_79844457964_102791,8664129,Test,110.0,1.8333333333333333
121765798_96967264858_524127,5597360,Control,823.0,13.716666666666667
121772198_75922258840_579729,7596860,Test,374.0,6.233333333333333
121808130_19019562657_886547,1834481,Test,435.0,7.25
121845981_48365978386_267845,4937577,Control,271.0,4.516666666666667
121870082_38694571953_437422,7953598,Test,674.0,11.233333333333333
121895722_10697695275_736142,5973078,Test,140.0,2.3333333333333335
121896043_29513727392_290048,6981794,Test,281.0,4.683333333333334
121913434_81779494395_570558,2698101,Test,1824.0,30.4
121942740_74159426200_443590,1510521,Control,277.0,4.616666666666666
121962755_49535758090_70785,7821417,Test,124.0,2.066666666666667
121974143_78437983962_990122,6564837,Test,204.0,3.4
122077228_56954213115_117126,7048362,Test,247.0,4.116666666666666
122085479_39823109070_751895,6764885,Test,362.0,6.033333333333333
122257734_47535176659_551432,6108156,Test,146.0,2.433333333333333
122265099_43346147431_958332,154147,Test,140.0,2.3333333333333335
122266428_2146585171_398004,4560132,Control,154.0,2.566666666666667
12229593_24922250755_729209,4050627,Test,246.0,4.1
122307723_36084253916_184891,8932242,Control,95.0,1.5833333333333333
122353619_52576169120_937301,5752256,Control,377.0,6.283333333333333
122356288_96736310924_784366,5377104,Test,73.0,1.2166666666666666
122379901_73882407138_824316,27241,Control,103.0,1.7166666666666666
122388461_91845002120_508353,2879531,Control,2174.0,36.233333333333334
122389205_83459798210_731155,5197863,Test,689.0,11.483333333333333
122415931_84191985354_340861,9770973,Test,247.0,4.116666666666666
122512665_39559245947_3397,759459,Test,519.0,8.65
122554113_63689906172_604105,6583420,Control,203.0,3.3833333333333333
122634415_47700144860_599900,5867937,Control,319.0,5.316666666666666
122635024_88850606660_513225,1016444,Test,203.0,3.3833333333333333
122640389_17479275077_155890,7465318,Test,171.0,2.85
122683346_84627227172_684983,3096335,Test,119.0,1.9833333333333334
122744882_86649276492_810768,3832640,Test,337.0,5.616666666666666
122772036_1623377393_985517,8695994,Control,253.0,4.216666666666667
122780351_41721070143_415217,4541045,Test,712.0,11.866666666666667
12280582_71472448673_729709,1019589,Control,410.0,6.833333333333333
122887283_14852379382_800663,1130170,Control,221.0,3.683333333333333
122932207_8480839384_353052,5687944,Test,2925.0,48.75
123042804_41737179833_744051,7363195,Test,145.0,2.4166666666666665
123060859_55233036098_398178,1671845,Control,289.0,4.816666666666666
123062621_18128783863_883047,7212071,Test,303.0,5.05
123102931_73290411906_526385,5356988,Control,179.0,2.9833333333333334
123195878_854060892_930255,983088,Test,130.0,2.1666666666666665
123235344_92248922478_852784,3677393,Test,193.0,3.216666666666667
12324983_48153255726_665383,7321872,Test,310.0,5.166666666666667
123288825_41009665133_118815,4054538,Control,771.0,12.85
123296719_49504808005_316808,830129,Test,296.0,4.933333333333334
123319949_79188962870_532617,2280986,Test,287.0,4.783333333333333
123323354_70561128090_959942,6394402,Test,115.0,1.9166666666666667
123377448_92285736321_752872,3170122,Test,200.0,3.3333333333333335
123529328_9690423979_425334,5925836,Control,892.0,14.866666666666667
123533949_30719615014_821424,3046140,Control,188.0,3.1333333333333333
123574785_6047782342_243868,8734588,Test,212.0,3.533333333333333
123624939_50789700253_638687,211694,Test,231.0,3.85
123629441_47356620130_58063,9578281,Test,394.0,6.566666666666666
123749683_35901044109_970432,7267543,Test,154.0,2.566666666666667
123811187_90187137862_329111,7699381,Control,466.0,7.766666666666667
123863614_23461220026_273349,3859749,Control,140.0,2.3333333333333335
1238916_34812277506_988665,2502350,Test,320.0,5.333333333333333
12392687_79568132989_927821,7985820,Control,245.0,4.083333333333333
123937009_44568711020_185158,8573578,Control,217.0,3.6166666666666667
123988547_98158914236_353875,9213816,Test,385.0,6.416666666666667
124019038_65495321508_852455,6602749,Test,275.0,4.583333333333333
124025679_98118027194_460116,3549101,Control,276.0,4.6
124040765_26204901490_796396,6959864,Test,436.0,7.266666666666667
124052040_67103510594_448952,8653749,Test,175.0,2.9166666666666665
124067801_40391245764_665635,3102910,Test,137.0,2.283333333333333
124260486_36670277946_599072,1390847,Control,173.0,2.8833333333333333
124267355_12717558695_452727,5196791,Test,102.0,1.7
124275022_30702085349_49232,9764702,Test,351.0,5.85
124283221_1641218856_633384,8243304,Test,527.0,8.783333333333333
12429435_13592054404_886019,2479866,Test,86.0,1.4333333333333333
12433979_36547265230_379271,4765457,Test,622.0,10.366666666666667
124452313_74010996313_609338,7054026,Test,168.0,2.8
